mysql,datasynthesis,databuilt_products,ProductID,2,varchar,20,,,,
mysql,datasynthesis,databuilt_products,ProductName,3,varchar,99,,,,
mysql,datasynthesis,databuilt_products,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,databuilt_products,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,databuilt_products,RegisteredApp,6,varchar,38,,,,
mysql,datasynthesis,dataexisting_ababanking,ABABankingID,1,bigint,,,,,
mysql,datasynthesis,dataexisting_ababanking,RoutingNumber,2,varchar,9,,,,
mysql,datasynthesis,dataexisting_ababanking,TelegraphicName,3,varchar,20,,,,
mysql,datasynthesis,dataexisting_ababanking,CustomerName,4,varchar,36,,,,
mysql,datasynthesis,dataexisting_ababanking,City,5,varchar,20,,,,
mysql,datasynthesis,dataexisting_ababanking,State,6,varchar,2,,,,
mysql,datasynthesis,dataexisting_ababanking,ZipCode,7,varchar,5,,,,
mysql,datasynthesis,dataexisting_ababanking,CreatedDate,8,timestamp,,,,,
mysql,datasynthesis,dataexisting_ababanking,StatusID,9,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,dataexisting_ababanking,CreatedUser,10,varchar,20,,,,
mysql,datasynthesis,dataexisting_ababanking,RegisteredApp,11,char,38,,,,
mysql,datasynthesis,dataexisting_areacode,AreaCodeID,1,bigint,,,,,
mysql,datasynthesis,dataexisting_areacode,AreaCodeValue,2,varchar,3,,,,
mysql,datasynthesis,dataexisting_areacode,TimeZone,3,varchar,3,,,,
mysql,datasynthesis,dataexisting_areacode,StateCode,4,varchar,2,,,,
mysql,datasynthesis,dataexisting_areacode,CreatedDate,5,timestamp,,,,,
mysql,datasynthesis,dataexisting_areacode,StatusID,6,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,dataexisting_areacode,CreatedUser,7,varchar,20,,,,
mysql,datasynthesis,dataexisting_areacode,RegisteredApp,8,char,38,,,,
mysql,datasynthesis,dataexisting_areacodeintl,IDDCode,1,varchar,5,,,,
mysql,datasynthesis,dataexisting_areacodeintl,CountryID,2,smallint,,,,,
mysql,datasynthesis,dataexisting_areacodeintl,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,dataexisting_areacodeintl,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,dataexisting_areacodeintl,RegisteredApp,5,char,38,,,,
mysql,datasynthesis,dataexisting_companies,CompaniesID,1,bigint,,,,,
mysql,datasynthesis,dataexisting_companies,CompanyName,2,varchar,79,,,,
mysql,datasynthesis,dataexisting_companies,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,dataexisting_companies,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,dataexisting_companies,CreatedUser,5,varchar,20,,,,
mysql,datasynthesis,dataexisting_companies,RegisteredApp,6,char,38,,,,
mysql,datasynthesis,dataexisting_namefirst,FirstNameID,1,bigint,,,,,
mysql,datasynthesis,dataexisting_namefirst,FirstName,2,varchar,39,,,,
mysql,datasynthesis,dataexisting_namefirst,Gender,3,varchar,1,,,,
mysql,datasynthesis,dataexisting_namefirst,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,dataexisting_namefirst,CreatedDate,5,timestamp,,,,,
mysql,datasynthesis,dataexisting_namefirst,CreatedUser,6,varchar,20,,,,
mysql,datasynthesis,dataexisting_namefirst,RegisteredApp,7,char,38,,,,
mysql,datasynthesis,dataexisting_namelast,LastNameID,1,bigint,,,,,
mysql,datasynthesis,dataexisting_namelast,LastName,2,varchar,69,,,,
mysql,datasynthesis,dataexisting_namelast,StatusID,3,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,dataexisting_namelast,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,dataexisting_namelast,CreatedUser,5,varchar,20,,,,
mysql,datasynthesis,dataexisting_namelast,RegisteredApp,6,char,38,,,,
mysql,datasynthesis,dataexisting_upccodes,UPCCodeID,1,bigint,,,,,
mysql,datasynthesis,dataexisting_upccodes,UPCCodeName,2,varchar,15,,,,
mysql,datasynthesis,dataexisting_upccodes,UPCProductName,3,varchar,150,,,,
mysql,datasynthesis,dataexisting_upccodes,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,dataexisting_upccodes,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,dataexisting_upccodes,RegisteredApp,6,char,38,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,ZipCodeIntnlID,1,int,,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,ZipCode,2,char,10,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,ZipCodeType,3,varchar,15,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,City,4,varchar,75,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,Country,5,smallint,,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,Lattitude,6,varchar,10,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,Longitude,7,varchar,10,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,Location,8,varchar,99,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,CreatedDate,9,timestamp,,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,StatusID,10,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,dataexisting_zipcodeintl,CreatedUser,11,varchar,20,,,,
mysql,datasynthesis,dataexisting_zipcodeintl,RegisteredApp,12,char,38,,,,
mysql,datasynthesis,dataexisting_zipcodeus,ZipCodeID,1,bigint,,,,,
mysql,datasynthesis,dataexisting_zipcodeus,ZipCode,2,char,5,,,,
mysql,datasynthesis,dataexisting_zipcodeus,ZipCodeType,3,varchar,15,,,,
mysql,datasynthesis,dataexisting_zipcodeus,City,4,varchar,75,,,,
mysql,datasynthesis,dataexisting_zipcodeus,State,5,varchar,2,,,,
mysql,datasynthesis,dataexisting_zipcodeus,Lattitude,6,varchar,10,,,,
mysql,datasynthesis,dataexisting_zipcodeus,Longitude,7,varchar,10,,,,
mysql,datasynthesis,dataexisting_zipcodeus,Location,8,varchar,99,,,,
mysql,datasynthesis,dataexisting_zipcodeus,CreatedDate,9,timestamp,,,,,
mysql,datasynthesis,dataexisting_zipcodeus,StatusID,10,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,dataexisting_zipcodeus,CreatedUser,11,varchar,20,,,,
mysql,datasynthesis,dataexisting_zipcodeus,RegisteredApp,12,char,38,,,,
mysql,datasynthesis,datagenerated_accountnumbers,AccountNumbersID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_accountnumbers,AccountNumberValue,2,varchar,20,,,,
mysql,datasynthesis,datagenerated_accountnumbers,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,datagenerated_accountnumbers,CreatedUser,4,varchar,20,,,,
mysql,datasynthesis,datagenerated_accountnumbers,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_accountnumbers,RegisteredApp,6,char,38,,,,
mysql,datasynthesis,datagenerated_addresses,AddressID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_addresses,AddressStreet,2,varchar,99,,,,
mysql,datasynthesis,datagenerated_addresses,AddressStreet2,3,varchar,59,,,,
mysql,datasynthesis,datagenerated_addresses,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,datagenerated_addresses,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_addresses,AddressFormatTypeId,6,smallint,,,,,
mysql,datasynthesis,datagenerated_addresses,CreatedUser,7,varchar,20,,,,
mysql,datasynthesis,datagenerated_addresses,RegisteredApp,8,char,38,,,,
mysql,datasynthesis,datagenerated_bankaccount,BankAccountsID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_bankaccount,BankAccountValue,2,varchar,17,,,,
mysql,datasynthesis,datagenerated_bankaccount,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,datagenerated_bankaccount,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_bankaccount,CreatedUser,5,varchar,20,,,,
mysql,datasynthesis,datagenerated_bankaccount,RegisteredApp,6,char,38,,,,
mysql,datasynthesis,datagenerated_creditcard,CreditCardID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_creditcard,CreditCardNumber,2,varchar,20,,,,
mysql,datasynthesis,datagenerated_creditcard,CreditCardName,3,varchar,10,,,,
mysql,datasynthesis,datagenerated_creditcard,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,datagenerated_creditcard,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_creditcard,CreatedUser,6,varchar,20,,,,
mysql,datasynthesis,datagenerated_creditcard,RegisteredApp,7,char,38,,,,
mysql,datasynthesis,datagenerated_dateofbirth,DateofBirthsID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_dateofbirth,DateOfBirth,2,varchar,12,,,,
mysql,datasynthesis,datagenerated_dateofbirth,DateOfBirthDate,3,date,,,,,
mysql,datasynthesis,datagenerated_dateofbirth,Age,4,int,,,,,
mysql,datasynthesis,datagenerated_dateofbirth,CreatedDate,5,timestamp,,,,,
mysql,datasynthesis,datagenerated_dateofbirth,StatusID,6,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_dateofbirth,CreatedUser,7,varchar,20,,,,
mysql,datasynthesis,datagenerated_dateofbirth,RegisteredApp,8,char,38,,,,
mysql,datasynthesis,datagenerated_driverslicenses,DriversLicensesID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_driverslicenses,DLN,2,varchar,25,,,,
mysql,datasynthesis,datagenerated_driverslicenses,StateCode,3,varchar,2,,,,
mysql,datasynthesis,datagenerated_driverslicenses,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,datagenerated_driverslicenses,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_driverslicenses,CompleteDriversLicenseNumber,6,varchar,30,,,,
mysql,datasynthesis,datagenerated_driverslicenses,CreatedUser,7,varchar,20,,,,
mysql,datasynthesis,datagenerated_driverslicenses,RegisteredApp,8,char,38,,,,
mysql,datasynthesis,datagenerated_ein,EINID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_ein,EINValue,2,varchar,10,,,,
mysql,datasynthesis,datagenerated_ein,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,datagenerated_ein,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_ein,CreatedUser,5,varchar,20,,,,
mysql,datasynthesis,datagenerated_ein,RegisteredApp,6,char,38,,,,
mysql,datasynthesis,datagenerated_phonenumber,PhoneNumberID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_phonenumber,PhoneNumberValue,2,varchar,8,,,,
mysql,datasynthesis,datagenerated_phonenumber,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,datagenerated_phonenumber,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_phonenumber,CreatedUser,5,varchar,20,,,,
mysql,datasynthesis,datagenerated_phonenumber,RegisteredApp,6,char,38,,,,
mysql,datasynthesis,datagenerated_phonenumbersintl,PhoneNumberIntlID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_phonenumbersintl,PhoneNumberValue,2,varchar,12,,,,
mysql,datasynthesis,datagenerated_phonenumbersintl,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,datagenerated_phonenumbersintl,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_phonenumbersintl,CountryId,5,smallint,,,,,
mysql,datasynthesis,datagenerated_phonenumbersintl,CreatedUser,6,varchar,20,,,,
mysql,datasynthesis,datagenerated_phonenumbersintl,RegisteredApp,7,char,38,,,,
mysql,datasynthesis,datagenerated_socialsecuritynumber,SocialSecurityNumberID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_socialsecuritynumber,SocialSecurityNumberValue,2,varchar,11,,,,
mysql,datasynthesis,datagenerated_socialsecuritynumber,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,datagenerated_socialsecuritynumber,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_socialsecuritynumber,CreatedUser,5,varchar,20,,,,
mysql,datasynthesis,datagenerated_socialsecuritynumber,RegisteredApp,6,char,38,,,,
mysql,datasynthesis,datagenerated_useridentities,UserIdentitiesID,1,bigint,,,,,
mysql,datasynthesis,datagenerated_useridentities,UserIdentityValue,2,varchar,20,,,,
mysql,datasynthesis,datagenerated_useridentities,UserDomain,3,varchar,20,,,,
mysql,datasynthesis,datagenerated_useridentities,AdditionalAttributes,4,varchar,40,,,,
mysql,datasynthesis,datagenerated_useridentities,CreatedDate,5,timestamp,,,,,
mysql,datasynthesis,datagenerated_useridentities,StatusID,6,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datagenerated_useridentities,RegisteredApp,7,char,38,,,,
mysql,datasynthesis,datamodel_datatables,TableName,1,varchar,64,,,,
mysql,datasynthesis,datamodel_datatables,TableInformation,2,varchar,249,,,,
mysql,datasynthesis,datamodel_datatables,StatusID,3,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,datamodel_datatables,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,platform_appsetting,AppSettingsID,1,smallint,,,,,
mysql,datasynthesis,platform_appsetting,AppSettingName,2,varchar,50,,,,
mysql,datasynthesis,platform_appsetting,AppSettingValue,3,varchar,199,,,,
mysql,datasynthesis,platform_appsetting,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,platform_appsetting,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,platform_appsetting,RegisteredApp,6,varchar,38,,,,
mysql,datasynthesis,platform_dataattributes,PlatformDataAttributesID,1,smallint,,,,,
mysql,datasynthesis,platform_dataattributes,DataAttributeName,2,varchar,50,,,,
mysql,datasynthesis,platform_dataattributes,SensitivityFlagID,3,smallint,,,,,
mysql,datasynthesis,platform_dataattributes,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,platform_dataattributes,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,platform_dataattributes,CreatedUser,6,varchar,20,,,,
mysql,datasynthesis,platform_dataattributes,PlatformDataAttributeGUID,7,char,38,,,,
mysql,datasynthesis,platform_dataattributes,RegisteredApp,8,char,38,,,,
mysql,datasynthesis,platform_datagenconfig,DataGenConfigID,1,smallint,,,,,
mysql,datasynthesis,platform_datagenconfig,DataTypeGenConfigName,2,varchar,25,,,,
mysql,datasynthesis,platform_datagenconfig,DataAttributeID,3,smallint,,,,,
mysql,datasynthesis,platform_datagenconfig,SpecialInstructions,4,varchar,99,,,,
mysql,datasynthesis,platform_datagenconfig,RunQuantity,5,int,,,,,
mysql,datasynthesis,platform_datagenconfig,MinuteInterval,6,smallint,,,,,
mysql,datasynthesis,platform_datagenconfig,CreatedDate,7,timestamp,,,,,
mysql,datasynthesis,platform_datagenconfig,StatusID,8,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,platform_datagenconfig,CreatedUser,9,varchar,20,,,,
mysql,datasynthesis,platform_datagenconfig,ApplicationID,10,varchar,38,,,,
mysql,datasynthesis,platform_datastructures,PlatformDataStructuresID,1,smallint,,,,,
mysql,datasynthesis,platform_datastructures,DataStructureName,2,varchar,50,,,,
mysql,datasynthesis,platform_datastructures,SensitivityFlagID,3,smallint,,,,,
mysql,datasynthesis,platform_datastructures,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,platform_datastructures,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,platform_datastructures,CreatedUser,6,varchar,20,,,,
mysql,datasynthesis,platform_datastructures,PlatformDataStructuresGUID,7,char,38,,,,
mysql,datasynthesis,platform_datastructures,RegisteredApp,8,varchar,38,,,,
mysql,datasynthesis,platform_datastructurestodataattributes,PlatformDataStructuresToDataAttributesID,1,smallint,,,,,
mysql,datasynthesis,platform_datastructurestodataattributes,PlatformDataStructuresID,2,smallint,,,,,
mysql,datasynthesis,platform_datastructurestodataattributes,CompositeDataStructureName,3,varchar,50,,,,
mysql,datasynthesis,platform_datastructurestodataattributes,SensitivityFlagID,4,smallint,,,,,
mysql,datasynthesis,platform_datastructurestodataattributes,CreatedDate,5,timestamp,,,,,
mysql,datasynthesis,platform_datastructurestodataattributes,StatusID,6,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,platform_datastructurestodataattributes,CreatedUser,7,varchar,20,,,,
mysql,datasynthesis,platform_datastructurestodataattributes,PlatformDataStructuresToDataAttributesGUID,8,char,38,,,,
mysql,datasynthesis,platform_datastructurestodataattributes,RegisteredApp,9,varchar,38,,,,
mysql,datasynthesis,platform_datastructurestodataattributes,PlatformDataAttributesID,10,smallint,,,,,
mysql,datasynthesis,platform_rulesets,RuleID,1,bigint,,,,,
mysql,datasynthesis,platform_rulesets,RuleName,2,varchar,65,,,,
mysql,datasynthesis,platform_rulesets,CreatedUser,3,varchar,20,,,,
mysql,datasynthesis,platform_rulesets,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,platform_rulesets,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,platform_rulesets,ExpirationDate,6,timestamp,,,,,
mysql,datasynthesis,platform_rulesetsattributes,RulesetAttributeID,1,bigint,,,,,
mysql,datasynthesis,platform_rulesetsattributes,RuleSetAttributeDesc,2,varchar,75,,,,
mysql,datasynthesis,platform_rulesetsattributes,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,platform_rulesetsattributes,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,platform_rulesetsdefinitions,RulesetDefinitionsID,1,char,38,,,,
mysql,datasynthesis,platform_rulesetsdefinitions,RulesetDefinitionName,2,varchar,50,,,,
mysql,datasynthesis,platform_rulesetsdefinitions,RuleSetID,3,bigint,,,,,
mysql,datasynthesis,platform_rulesetsdefinitions,StepOrderID,4,smallint,,,,,
mysql,datasynthesis,platform_rulesetsdefinitions,OperationTypeID,5,varchar,7,,,,
mysql,datasynthesis,platform_rulesetsdefinitions,RulesetDefValue,6,char,40,,,,
mysql,datasynthesis,platform_rulesetsdefinitions,StatusID,7,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,platform_rulesetsdefinitions,CreatedDate,8,timestamp,,,,,
mysql,datasynthesis,platform_rulesetsdefinitions,EffectiveDate,9,timestamp,,,,,
mysql,datasynthesis,platform_rulesetsdefinitions,ApplicationID,10,varchar,38,,,,
mysql,datasynthesis,refdata_addressformattype,AddressFormatTypeID,1,smallint,,,,,
mysql,datasynthesis,refdata_addressformattype,AddressFormatTypeDesc,2,varchar,35,,,,
mysql,datasynthesis,refdata_addressformattype,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,refdata_addressformattype,StatusId,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,refdata_application,AppGUID,1,char,38,,,,
mysql,datasynthesis,refdata_application,ApplicationID,2,bigint,,,,,
mysql,datasynthesis,refdata_application,ApplicationCustomCode,3,varchar,15,,,,
mysql,datasynthesis,refdata_application,ApplicationDesc,4,varchar,50,,,,
mysql,datasynthesis,refdata_application,CreatedUser,5,varchar,20,,,,
mysql,datasynthesis,refdata_application,CreatedDate,6,timestamp,,,,,
mysql,datasynthesis,refdata_application,StatusID,7,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,refdata_application,VendorID,8,int,,,,,
mysql,datasynthesis,refdata_codeset,CodeSetsID,1,bigint,,,,,
mysql,datasynthesis,refdata_codeset,CodeSetName,2,varchar,50,,,,
mysql,datasynthesis,refdata_codeset,IndustryStd,3,varchar,6,,,,
mysql,datasynthesis,refdata_codeset,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,refdata_codeset,CreatedDate,5,timestamp,,,,,
mysql,datasynthesis,refdata_codeset,CreatedUser,6,varchar,20,,,,
mysql,datasynthesis,refdata_codeset,CodesetGUID,7,char,38,,,,
mysql,datasynthesis,refdata_codeset,FieldMapping,8,varchar,20,,,,
mysql,datasynthesis,refdata_codesetvalues,CodeSetValueID,1,bigint,,,,,
mysql,datasynthesis,refdata_codesetvalues,CodesetID,2,bigint,,,,,
mysql,datasynthesis,refdata_codesetvalues,QtyValue,3,varchar,20,,,,
mysql,datasynthesis,refdata_codesetvalues,QtyValueDesc,4,varchar,20,,,,
mysql,datasynthesis,refdata_codesetvalues,ApplicationGUID,5,varchar,38,,,,
mysql,datasynthesis,refdata_codesetvalues,CreatedDate,6,timestamp,,,,,
mysql,datasynthesis,refdata_codesetvalues,StatusID,7,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,refdata_countries,CountryID,1,smallint,,,,,
mysql,datasynthesis,refdata_countries,IDD,2,varchar,5,,,,
mysql,datasynthesis,refdata_countries,CountryName,3,varchar,59,,,,
mysql,datasynthesis,refdata_countries,CreatedDate,4,timestamp,,,,,
mysql,datasynthesis,refdata_countries,StatusID,5,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,refdata_industrystd,IndustryStd,1,varchar,6,,,,
mysql,datasynthesis,refdata_industrystd,IndustryStdDesc,2,varchar,30,,,,
mysql,datasynthesis,refdata_industrystd,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,refdata_industrystd,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,refdata_operationtype,OperationTypeID,1,varchar,7,,,,
mysql,datasynthesis,refdata_operationtype,OperationTypeName,2,varchar,60,,,,
mysql,datasynthesis,refdata_operationtype,CreatedDate,3,timestamp,,,,,
mysql,datasynthesis,refdata_operationtype,StatusID,4,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
mysql,datasynthesis,refdata_organization,OrganizationGUID,1,char,38,,,,
mysql,datasynthesis,refdata_organization,OrganizationInternalCode,2,varchar,10,,,,
mysql,datasynthesis,refdata_organization,OrganizationInternalID,3,varchar,10,,,,
mysql,datasynthesis,refdata_organization,OrganizationName,4,varchar,50,,,,
mysql,datasynthesis,refdata_organization,Address,5,varchar,75,,,,
mysql,datasynthesis,refdata_organization,City,6,varchar,60,,,,
mysql,datasynthesis,refdata_organization,StateID,7,varchar,2,,,,
mysql,datasynthesis,refdata_organization,ZipCode,8,varchar,12,,,,
mysql,datasynthesis,refdata_organization,CreatedUser,9,varchar,20,,,,
mysql,datasynthesis,refdata_organization,StatusID,10,smallint,,FOREIGN KEY,datasynthesis,refdata_status,StatusID
